"_id","intrimStatus.startTime","applicantComponentResponse.multiBureauJsonRespose.finishedList.responseJsonObject.accountList.dateOpenedOrDisbursed","applicantComponentResponse.multiBureauJsonRespose.finishedList.responseJsonObject.accountList.dateClosed","applicantComponentResponse.multiBureauJsonRespose.finishedList.responseJsonObject.accountList.accountType"
"35982003026","{""$date"":""2020-07-28T07:01:37.310Z""}",,,
"86477000097","{""$date"":""2020-07-28T07:01:36.401Z""}",,,
"834591420000137","{""$date"":""2020-07-28T07:01:35.968Z""}","11082018",,"05"
"834591420000137","{""$date"":""2020-07-28T07:01:35.968Z""}","07112018",,"06"
"834591420000137","{""$date"":""2020-07-28T07:01:35.968Z""}","28062019",,"05"
"834591420000137","{""$date"":""2020-07-28T07:01:35.968Z""}","28062019",,"05"
"834591420000137","{""$date"":""2020-07-28T07:01:35.968Z""}","29042018","02112018","06"
"834591420000137","{""$date"":""2020-07-28T07:01:35.968Z""}","31122017","04072018","06"
"834591420000137","{""$date"":""2020-07-28T07:01:35.968Z""}","20022006","12112015","06"
"834591420000137","{""$date"":""2020-07-28T07:01:35.968Z""}","01122005","12112015","06"
"834591420000137","{""$date"":""2020-07-28T07:01:35.968Z""}","20112005","04072006","06"
"834591420000137","{""$date"":""2020-07-28T07:01:35.968Z""}",,,
"32926002081","{""$date"":""2020-07-28T07:01:35.475Z""}","10052019","13052020","53"
"32926002081","{""$date"":""2020-07-28T07:01:35.475Z""}",,,
"3078CD0357302","{""$date"":""2020-07-28T07:01:34.238Z""}",,,
"88243000024","{""$date"":""2020-07-28T07:01:33.882Z""}",,,
"3029CD0273203","{""$date"":""2020-07-28T07:01:32.787Z""}",,,
"35630000967","{""$date"":""2020-07-28T07:01:30.554Z""}",,,
"81978000032","{""$date"":""2020-07-28T07:01:29.165Z""}","18022020",,"07"
"81978000032","{""$date"":""2020-07-28T07:01:29.165Z""}","19122019",,"07"
"81978000032","{""$date"":""2020-07-28T07:01:29.165Z""}","04122019",,"07"
"81978000032","{""$date"":""2020-07-28T07:01:29.165Z""}","13112019",,"07"
"81978000032","{""$date"":""2020-07-28T07:01:29.165Z""}","02112019",,"07"
"81978000032","{""$date"":""2020-07-28T07:01:29.165Z""}",,,
"59934000859","{""$date"":""2020-07-28T07:01:29.048Z""}",,,
"3020CD0125027","{""$date"":""2020-07-28T07:01:27.676Z""}","28052020",,"07"
"3020CD0125027","{""$date"":""2020-07-28T07:01:27.676Z""}","18072019",,"07"
"3020CD0125027","{""$date"":""2020-07-28T07:01:27.676Z""}","20122018","29052019","07"
"3020CD0125027","{""$date"":""2020-07-28T07:01:27.676Z""}","17112018",,"13"
"3054CD0291460","{""$date"":""2020-07-28T07:01:26.368Z""}",,,
"72603000427","{""$date"":""2020-07-28T07:01:25.605Z""}",,,
"60552000068","{""$date"":""2020-07-28T07:01:25.565Z""}",,,
"30277004886","{""$date"":""2020-07-28T07:01:24.208Z""}",,,
"836621420000199","{""$date"":""2020-07-28T07:01:23.621Z""}","18112013",,"08"
"836621420000199","{""$date"":""2020-07-28T07:01:23.621Z""}",,,
"57467001315","{""$date"":""2020-07-28T07:01:20.489Z""}","02032019","21032019","53"
"57467001315","{""$date"":""2020-07-28T07:01:20.489Z""}","09012018","10092018","07"
"57467001315","{""$date"":""2020-07-28T07:01:20.489Z""}","18072016","02112016","07"
"57467001315","{""$date"":""2020-07-28T07:01:20.489Z""}","18072016","28112016","07"
"57467001315","{""$date"":""2020-07-28T07:01:20.489Z""}","14062016","13022017","07"
"57467001315","{""$date"":""2020-07-28T07:01:20.489Z""}","18062015","23062015","07"
"57467001315","{""$date"":""2020-07-28T07:01:20.489Z""}","30092015","18072016","07"
"57467001315","{""$date"":""2020-07-28T07:01:20.489Z""}","27072015","18072016","07"
"57467001315","{""$date"":""2020-07-28T07:01:20.489Z""}","18062015","14062016","07"
"57467001315","{""$date"":""2020-07-28T07:01:20.489Z""}",,,
"3054CD0291457","{""$date"":""2020-07-28T07:01:12.814Z""}","21122019",,"00"
"3054CD0291457","{""$date"":""2020-07-28T07:01:12.814Z""}","02022019",,"54"
"28751005998","{""$date"":""2020-07-28T07:01:11.109Z""}","20022020","06042020","05"
"28751005998","{""$date"":""2020-07-28T07:01:11.109Z""}","07082018",,"10"
"28751005998","{""$date"":""2020-07-28T07:01:11.109Z""}","18042017",,"53"
"28751005998","{""$date"":""2020-07-28T07:01:11.109Z""}","10102016","24032017","12"
"28751005998","{""$date"":""2020-07-28T07:01:11.109Z""}","10102016","24032017","12"
"28751005998","{""$date"":""2020-07-28T07:01:11.109Z""}","06102016","26102017","12"
"28751005998","{""$date"":""2020-07-28T07:01:11.109Z""}","21092016","07092017","12"
"28751005998","{""$date"":""2020-07-28T07:01:11.109Z""}","21092016","07092017","12"
"28751005998","{""$date"":""2020-07-28T07:01:11.109Z""}","25092019","19052020","07"
"28751005998","{""$date"":""2020-07-28T07:01:11.109Z""}","02112016","13012017","12"
"28751005998","{""$date"":""2020-07-28T07:01:11.109Z""}","29102016","16012017","12"
"28751005998","{""$date"":""2020-07-28T07:01:11.109Z""}","01102016","10012017","12"
"28751005998","{""$date"":""2020-07-28T07:01:11.109Z""}",,,
"32973002080","{""$date"":""2020-07-28T07:01:10.988Z""}",,,
"32973002080","{""$date"":""2020-07-28T07:01:10.988Z""}",,,
"74219000130","{""$date"":""2020-07-28T07:01:09.930Z""}",,,
"685941420000130","{""$date"":""2020-07-28T07:01:09.898Z""}",,,
"685941420000130","{""$date"":""2020-07-28T07:01:09.898Z""}",,,
"3078CD0357209","{""$date"":""2020-07-28T07:01:08.492Z""}",,,
"3078CD0357322","{""$date"":""2020-07-28T07:01:07.566Z""}",,,
"3000CD0172039","{""$date"":""2020-07-28T07:01:06.952Z""}","22072019",,"32"
"840791420000156","{""$date"":""2020-07-28T07:01:04.818Z""}","17022019",,"10"
"840791420000156","{""$date"":""2020-07-28T07:01:04.818Z""}","03012018",,"10"
"840791420000156","{""$date"":""2020-07-28T07:01:04.818Z""}","20072019",,"06"
"840791420000156","{""$date"":""2020-07-28T07:01:04.818Z""}","01082018",,"13"
"840791420000156","{""$date"":""2020-07-28T07:01:04.818Z""}","28112019",,"13"
"840791420000156","{""$date"":""2020-07-28T07:01:04.818Z""}","15092019","21122019","05"
"840791420000156","{""$date"":""2020-07-28T07:01:04.818Z""}","16082019","15092019","05"
"840791420000156","{""$date"":""2020-07-28T07:01:04.818Z""}","22072019","16082019","05"
"840791420000156","{""$date"":""2020-07-28T07:01:04.818Z""}","17042019","09082019","06"
"840791420000156","{""$date"":""2020-07-28T07:01:04.818Z""}","10042019","11082019","06"
"840791420000156","{""$date"":""2020-07-28T07:01:04.818Z""}","28022019",,"06"
"840791420000156","{""$date"":""2020-07-28T07:01:04.818Z""}","19012019",,"06"
"840791420000156","{""$date"":""2020-07-28T07:01:04.818Z""}","06052018","20112018","06"
"840791420000156","{""$date"":""2020-07-28T07:01:04.818Z""}","16122017","07072018","06"
"840791420000156","{""$date"":""2020-07-28T07:01:04.818Z""}","02092017","04032018","06"
"840791420000156","{""$date"":""2020-07-28T07:01:04.818Z""}",,,
"51185000134","{""$date"":""2020-07-28T07:01:00.024Z""}",,,
"44803000054","{""$date"":""2020-07-28T07:00:59.074Z""}",,,
"81997000169","{""$date"":""2020-07-28T07:00:58.611Z""}",,,
"61377001234","{""$date"":""2020-07-28T07:00:58.602Z""}",,,
"35709000082","{""$date"":""2020-07-28T07:00:58.544Z""}","23072018","14122018","07"
"35709000082","{""$date"":""2020-07-28T07:00:58.544Z""}",,,
"907671420000009","{""$date"":""2020-07-28T07:00:58.185Z""}","20032019",,"13"
"907671420000009","{""$date"":""2020-07-28T07:00:58.185Z""}",,,
"64712000346","{""$date"":""2020-07-28T07:00:57.405Z""}",,,
"42419000584","{""$date"":""2020-07-28T07:00:56.887Z""}",,,
"3029CD0273198","{""$date"":""2020-07-28T07:00:54.869Z""}",,,
"36498000466","{""$date"":""2020-07-28T07:00:52.838Z""}",,,
"43335000515","{""$date"":""2020-07-28T07:00:51.637Z""}",,,
"25065002005","{""$date"":""2020-07-28T07:00:50.530Z""}","28112013","30042014","53"
"25065002005","{""$date"":""2020-07-28T07:00:50.530Z""}",,,
"3001CD0068003","{""$date"":""2020-07-28T07:00:42.864Z""}","02052019",,"07"
"3001CD0068003","{""$date"":""2020-07-28T07:00:42.864Z""}","25052016","02052019","07"
"3001CD0068003","{""$date"":""2020-07-28T07:00:42.864Z""}","26042016",,"02"
"28329013470","{""$date"":""2020-07-28T07:00:41.946Z""}",,,
"71095000152","{""$date"":""2020-07-28T07:00:41.662Z""}","25122018",,"10"
"71095000152","{""$date"":""2020-07-28T07:00:41.662Z""}","31122019",,"10"
"71095000152","{""$date"":""2020-07-28T07:00:41.662Z""}",,,
"30831001547","{""$date"":""2020-07-28T07:00:38.716Z""}","04052019",,"06"
"30831001547","{""$date"":""2020-07-28T07:00:38.716Z""}","29072019",,"06"
"30831001547","{""$date"":""2020-07-28T07:00:38.716Z""}","14042019",,"06"
"30831001547","{""$date"":""2020-07-28T07:00:38.716Z""}","16102017","05092018","06"
"30831001547","{""$date"":""2020-07-28T07:00:38.716Z""}","01082017",,"10"
"30831001547","{""$date"":""2020-07-28T07:00:38.716Z""}","25072017","01102018","06"
"30831001547","{""$date"":""2020-07-28T07:00:38.716Z""}","09052017",,"10"
"30831001547","{""$date"":""2020-07-28T07:00:38.716Z""}","10062015","18112015","07"
"30831001547","{""$date"":""2020-07-28T07:00:38.716Z""}","04062015","10062015","07"
"30831001547","{""$date"":""2020-07-28T07:00:38.716Z""}","20042015","18112015","07"
"30831001547","{""$date"":""2020-07-28T07:00:38.716Z""}",,,
"46579003203","{""$date"":""2020-07-28T07:00:37.680Z""}","07072020",,"07"
"46579003203","{""$date"":""2020-07-28T07:00:37.680Z""}","22112019",,"06"
"46579003203","{""$date"":""2020-07-28T07:00:37.680Z""}","28082019",,"39"
"46579003203","{""$date"":""2020-07-28T07:00:37.680Z""}","20042019","31082019","07"
"46579003203","{""$date"":""2020-07-28T07:00:37.680Z""}","09102018",,"06"
"46579003203","{""$date"":""2020-07-28T07:00:37.680Z""}","17042018","08042019","53"
"46579003203","{""$date"":""2020-07-28T07:00:37.680Z""}","17012018","09022019","06"
"46579003203","{""$date"":""2020-07-28T07:00:37.680Z""}","18042017","09102018","53"
"46579003203","{""$date"":""2020-07-28T07:00:37.680Z""}","07022017","17042018","53"
"46579003203","{""$date"":""2020-07-28T07:00:37.680Z""}","22032016","18042017","53"
"46579003203","{""$date"":""2020-07-28T07:00:37.680Z""}","29012016","07022017","53"
"46579003203","{""$date"":""2020-07-28T07:00:37.680Z""}","24032015","22032016","53"
"46579003203","{""$date"":""2020-07-28T07:00:37.680Z""}","25032014","24032015","53"
"46579003203","{""$date"":""2020-07-28T07:00:37.680Z""}","20042013","17042014","53"
"46579003203","{""$date"":""2020-07-28T07:00:37.680Z""}","15042013","25032014","53"
"46579003203","{""$date"":""2020-07-28T07:00:37.680Z""}",,,
"27760002823","{""$date"":""2020-07-28T07:00:37.576Z""}",,,
"27124008545","{""$date"":""2020-07-28T07:00:37.441Z""}",,,
"3001CD0068002","{""$date"":""2020-07-28T07:00:37.232Z""}","09062020",,"06"
"49303000445","{""$date"":""2020-07-28T07:00:36.271Z""}",,,
"3078CD0357314","{""$date"":""2020-07-28T07:00:36.146Z""}",,,
"33989000164","{""$date"":""2020-07-28T07:00:36.043Z""}",,,
"43502000222","{""$date"":""2020-07-28T07:00:35.798Z""}",,,
"52253000763","{""$date"":""2020-07-28T07:00:35.059Z""}","03052006",,"06"
"52253000763","{""$date"":""2020-07-28T07:00:35.059Z""}","03052006","31122008","06"
"52253000763","{""$date"":""2020-07-28T07:00:35.059Z""}",,,
"42401001734","{""$date"":""2020-07-28T07:00:32.512Z""}","13022020",,"13"
"42401001734","{""$date"":""2020-07-28T07:00:32.512Z""}",,,
"3078CD0357312","{""$date"":""2020-07-28T07:00:32.311Z""}","22102018","15052019","06"
"3078CD0357312","{""$date"":""2020-07-28T07:00:32.311Z""}","12042018",,"05"
"3078CD0357312","{""$date"":""2020-07-28T07:00:32.311Z""}","15032018","15112018","06"
"3078CD0357312","{""$date"":""2020-07-28T07:00:32.311Z""}","14092016","21052017","06"
"3078CD0357312","{""$date"":""2020-07-28T07:00:32.311Z""}","12102015","07082016","06"
"3078CD0357312","{""$date"":""2020-07-28T07:00:32.311Z""}","16032013","30052014","05"
"58004000114","{""$date"":""2020-07-28T07:00:31.175Z""}",,,
"65892001226","{""$date"":""2020-07-28T07:00:29.763Z""}","16062020",,"53"
"65892001226","{""$date"":""2020-07-28T07:00:29.763Z""}","29052020",,"53"
"65892001226","{""$date"":""2020-07-28T07:00:29.763Z""}","17032020","29052020","53"
"65892001226","{""$date"":""2020-07-28T07:00:29.763Z""}","20012020",,"13"
"65892001226","{""$date"":""2020-07-28T07:00:29.763Z""}","29112019","21012020","53"
"65892001226","{""$date"":""2020-07-28T07:00:29.763Z""}","23072019","29112019","53"
"65892001226","{""$date"":""2020-07-28T07:00:29.763Z""}","20102018","14032019","53"
"65892001226","{""$date"":""2020-07-28T07:00:29.763Z""}","19062018","17102018","53"
"65892001226","{""$date"":""2020-07-28T07:00:29.763Z""}","12062018","14032019","53"
"65892001226","{""$date"":""2020-07-28T07:00:29.763Z""}","28032018",,"13"
"65892001226","{""$date"":""2020-07-28T07:00:29.763Z""}","19092017","17102018","53"
"65892001226","{""$date"":""2020-07-28T07:00:29.763Z""}","20032017","14032018","53"
"65892001226","{""$date"":""2020-07-28T07:00:29.763Z""}",,,
"896421420000035","{""$date"":""2020-07-28T07:00:29.316Z""}",,,
"896421420000035","{""$date"":""2020-07-28T07:00:29.316Z""}",,,
"85634000003","{""$date"":""2020-07-28T07:00:26.819Z""}",,,
"26086006618","{""$date"":""2020-07-28T07:00:26.702Z""}",,,
"26086006618","{""$date"":""2020-07-28T07:00:26.702Z""}",,,
"81448000009","{""$date"":""2020-07-28T07:00:25.495Z""}","17072018","15102018","00"
"81448000009","{""$date"":""2020-07-28T07:00:25.495Z""}","19042018","20082019","05"
"81448000009","{""$date"":""2020-07-28T07:00:25.495Z""}","20012018","24082018","06"
"81448000009","{""$date"":""2020-07-28T07:00:25.495Z""}",,,
"47983001454","{""$date"":""2020-07-28T07:00:25.447Z""}","25062020",,"07"
"47983001454","{""$date"":""2020-07-28T07:00:25.447Z""}","05052020",,"05"
"47983001454","{""$date"":""2020-07-28T07:00:25.447Z""}","20022020",,"02"
"47983001454","{""$date"":""2020-07-28T07:00:25.447Z""}","20022020",,"06"
"47983001454","{""$date"":""2020-07-28T07:00:25.447Z""}","19092019",,"06"
"47983001454","{""$date"":""2020-07-28T07:00:25.447Z""}","29072019",,"00"
"47983001454","{""$date"":""2020-07-28T07:00:25.447Z""}","29122018","09122019","06"
"47983001454","{""$date"":""2020-07-28T07:00:25.447Z""}","30012018","14102018","06"
"47983001454","{""$date"":""2020-07-28T07:00:25.447Z""}","12092017",,"53"
"47983001454","{""$date"":""2020-07-28T07:00:25.447Z""}","23052017","26082018","06"
"47983001454","{""$date"":""2020-07-28T07:00:25.447Z""}","03092016",,"53"
"47983001454","{""$date"":""2020-07-28T07:00:25.447Z""}","30102013",,"03"
"47983001454","{""$date"":""2020-07-28T07:00:25.447Z""}","18032005","20042012","02"
"47983001454","{""$date"":""2020-07-28T07:00:25.447Z""}",,,
"86562000031","{""$date"":""2020-07-28T07:00:23.338Z""}",,,
"46334000232","{""$date"":""2020-07-28T07:00:19.909Z""}",,,
"3054CD0291450","{""$date"":""2020-07-28T07:00:19.082Z""}",,,
"3029CD0273211","{""$date"":""2020-07-28T07:00:18.923Z""}",,,
"3025CD0170517","{""$date"":""2020-07-28T07:00:18.828Z""}","31082019",,"05"
"3025CD0170517","{""$date"":""2020-07-28T07:00:18.828Z""}","31122019",,"06"
"3025CD0170517","{""$date"":""2020-07-28T07:00:18.828Z""}","13092019","14032020","06"
"3025CD0170517","{""$date"":""2020-07-28T07:00:18.828Z""}","20092018","21032019","06"
"43627001878","{""$date"":""2020-07-28T07:00:18.612Z""}",,,
"47403001900","{""$date"":""2020-07-28T07:00:16.471Z""}","28052020",,"01"
"47403001900","{""$date"":""2020-07-28T07:00:16.471Z""}","19092019",,"07"
"47403001900","{""$date"":""2020-07-28T07:00:16.471Z""}","18092019","02032020","06"
"47403001900","{""$date"":""2020-07-28T07:00:16.471Z""}","25072019",,"13"
"47403001900","{""$date"":""2020-07-28T07:00:16.471Z""}","11062019",,"06"
"47403001900","{""$date"":""2020-07-28T07:00:16.471Z""}","31012019","17022020","05"
"47403001900","{""$date"":""2020-07-28T07:00:16.471Z""}","22092017",,"53"
"47403001900","{""$date"":""2020-07-28T07:00:16.471Z""}","11052017","25062019","13"
"47403001900","{""$date"":""2020-07-28T07:00:16.471Z""}","28102016","27092018","13"
"47403001900","{""$date"":""2020-07-28T07:00:16.471Z""}","26092016",,"53"
"47403001900","{""$date"":""2020-07-28T07:00:16.471Z""}",,,
"49217000668","{""$date"":""2020-07-28T07:00:15.348Z""}",,,
"38183001772","{""$date"":""2020-07-28T07:00:14.903Z""}",,,
"44989004311","{""$date"":""2020-07-28T07:00:12.146Z""}",,,
"71870000490","{""$date"":""2020-07-28T07:00:10.785Z""}",,,
"38693000617","{""$date"":""2020-07-28T07:00:10.578Z""}",,,
"41005003127","{""$date"":""2020-07-28T07:00:09.624Z""}",,,
"54889000600","{""$date"":""2020-07-28T07:00:04.243Z""}",,,
"69167000213","{""$date"":""2020-07-28T07:00:00.188Z""}",,,
"81869000515","{""$date"":""2020-07-28T06:59:59.299Z""}",,,
"61334000271","{""$date"":""2020-07-28T06:59:58.049Z""}",,,
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","22022020",,"06"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","31122019",,"06"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","26122019",,"06"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","22102019",,"05"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","30092019","15042020","06"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","31082019","18112019","07"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","30062019","08032020","06"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","21052019",,"00"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","16052019","10052020","06"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","15012019","14082019","06"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","11012019","10072019","06"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","09012019","11082019","06"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","23102018","13072019","06"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","04092018","12112019","06"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","09032018","12112019","06"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","15012018","12112019","06"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","10112017","14072018","06"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","10112017","14072018","06"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","27102017","28122019","13"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","17072015","11082017","13"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}",,,
"64660000171","{""$date"":""2020-07-28T06:59:50.433Z""}",,,
"73377000145","{""$date"":""2020-07-28T06:59:50.343Z""}",,,
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","30042020",,"05"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","23102019","03012020","07"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","23102019",,"07"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","08032019",,"02"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","06032019",,"06"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","06092017",,"07"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","01092017",,"07"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","19072017","08082017","07"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","19072017","04102017","07"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","19072017","04102017","07"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","08072017","19072017","07"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","08072017","04102017","07"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","13062017","04102017","07"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","22052017","19072017","07"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","09052017","19072017","07"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","03052017","19072017","07"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","18042017","08072017","07"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","11042017","18042017","07"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","07022017","18042017","07"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","07082015",,"07"
