"_id","intrimStatus.startTime","applicantComponentResponse.multiBureauJsonRespose.finishedList.responseJsonObject.accountList.dateOpenedOrDisbursed"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","31122019"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","26122019"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","22102019"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","30092019"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","31082019"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","30062019"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","21052019"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","16052019"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","15012019"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","11012019"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","09012019"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","23102018"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","04092018"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","09032018"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","15012018"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","10112017"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","10112017"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","27102017"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}","17072015"
"47414002268","{""$date"":""2020-07-28T06:59:50.720Z""}",
"64660000171","{""$date"":""2020-07-28T06:59:50.433Z""}",
"73377000145","{""$date"":""2020-07-28T06:59:50.343Z""}",
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","30042020"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","23102019"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","23102019"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","08032019"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","06032019"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","06092017"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","01092017"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","19072017"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","19072017"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","19072017"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","08072017"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","08072017"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","13062017"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","22052017"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","09052017"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","03052017"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","18042017"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","11042017"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","07022017"
"3007CD0131495","{""$date"":""2020-07-28T06:59:49.440Z""}","07082015"
"37744003784","{""$date"":""2020-07-28T06:59:46.784Z""}",
"37744003784","{""$date"":""2020-07-28T06:59:46.784Z""}",
"3000CD0172041","{""$date"":""2020-07-28T06:59:45.665Z""}",
"44664003085","{""$date"":""2020-07-28T06:59:43.255Z""}","14032019"
"44664003085","{""$date"":""2020-07-28T06:59:43.255Z""}","27022019"
"44664003085","{""$date"":""2020-07-28T06:59:43.255Z""}","11022019"
"44664003085","{""$date"":""2020-07-28T06:59:43.255Z""}","26012019"
"44664003085","{""$date"":""2020-07-28T06:59:43.255Z""}","07102015"
"44664003085","{""$date"":""2020-07-28T06:59:43.255Z""}",
"3061CD0134434","{""$date"":""2020-07-28T06:59:43.087Z""}",
"58530000322","{""$date"":""2020-07-28T06:59:40.302Z""}",
"42526000416","{""$date"":""2020-07-28T06:59:40.153Z""}",
"38020001038","{""$date"":""2020-07-28T06:59:39.151Z""}",
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","07112006"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","08042006"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","11072017"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","05072017"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","27062017"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","10062017"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","27052017"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","10052017"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","24042017"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","08042017"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","31032017"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","20032017"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","18022017"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","15022017"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","10022017"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","16012017"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","05012017"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","29122016"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","19122016"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","24112016"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","15112016"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","24102016"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","20102016"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","31082016"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","01082016"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","19072016"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","11072016"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","30052016"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","10022016"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","25012016"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","29122015"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","30112015"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","26102015"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","26102015"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","16102015"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","13102015"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","17082015"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","30072015"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","30072015"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","30072015"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","30072015"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","16062015"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","08062015"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","08062015"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","12052015"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","10022015"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","31012015"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","10012015"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","27122014"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","08122014"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","03112014"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","10102014"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","04102014"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","16082014"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","13052014"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","19042014"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","03072013"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","07092015"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","16062015"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","05072014"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}","29052014"
"62382001759","{""$date"":""2020-07-28T06:59:36.454Z""}",
"77320000122","{""$date"":""2020-07-28T06:59:35.666Z""}",
"87753000033","{""$date"":""2020-07-28T06:59:34.282Z""}",
"53564000074","{""$date"":""2020-07-28T06:59:33.094Z""}",
"58131001076","{""$date"":""2020-07-28T06:59:32.695Z""}",
"43051000809","{""$date"":""2020-07-28T06:59:31.859Z""}",
"30654003302","{""$date"":""2020-07-28T06:59:31.328Z""}",
"3025CD0170513","{""$date"":""2020-07-28T06:59:30.191Z""}",
"41304002498","{""$date"":""2020-07-28T06:59:29.884Z""}",
"56087000290","{""$date"":""2020-07-28T06:59:23.865Z""}",
"3004CD0129027","{""$date"":""2020-07-28T06:59:20.194Z""}",
"61222001090","{""$date"":""2020-07-28T06:59:14.900Z""}",
"72303000089","{""$date"":""2020-07-28T06:59:13.684Z""}",
"3042CD0081943","{""$date"":""2020-07-28T06:59:12.576Z""}",
"80900000115","{""$date"":""2020-07-28T06:59:11.691Z""}",
"32783003313","{""$date"":""2020-07-28T06:59:06.000Z""}",
"32783003313","{""$date"":""2020-07-28T06:59:06.000Z""}",
"71413000744","{""$date"":""2020-07-28T06:59:04.209Z""}",
"69455001163","{""$date"":""2020-07-28T06:59:03.343Z""}","17082016"
"69455001163","{""$date"":""2020-07-28T06:59:03.343Z""}",
"3006CD0076107","{""$date"":""2020-07-28T06:59:02.654Z""}","25082007"
"3006CD0076107","{""$date"":""2020-07-28T06:59:02.654Z""}","05122019"
"3006CD0076107","{""$date"":""2020-07-28T06:59:02.654Z""}","31102019"
"3006CD0076107","{""$date"":""2020-07-28T06:59:02.654Z""}","16102019"
"3006CD0076107","{""$date"":""2020-07-28T06:59:02.654Z""}","21092019"
"3006CD0076107","{""$date"":""2020-07-28T06:59:02.654Z""}","16092019"
"3006CD0076107","{""$date"":""2020-07-28T06:59:02.654Z""}","25062019"
"3006CD0076107","{""$date"":""2020-07-28T06:59:02.654Z""}","26092018"
"3006CD0076107","{""$date"":""2020-07-28T06:59:02.654Z""}","20092018"
"3006CD0076107","{""$date"":""2020-07-28T06:59:02.654Z""}","16052018"
"3006CD0076107","{""$date"":""2020-07-28T06:59:02.654Z""}","24012018"
"3006CD0076107","{""$date"":""2020-07-28T06:59:02.654Z""}","05122017"
"3006CD0076107","{""$date"":""2020-07-28T06:59:02.654Z""}","23062017"
"3006CD0076107","{""$date"":""2020-07-28T06:59:02.654Z""}","20102016"
"3006CD0076107","{""$date"":""2020-07-28T06:59:02.654Z""}","06082016"
"3006CD0076107","{""$date"":""2020-07-28T06:59:02.654Z""}","11012016"
"3006CD0076107","{""$date"":""2020-07-28T06:59:02.654Z""}","09092015"
"3006CD0076107","{""$date"":""2020-07-28T06:59:02.654Z""}","28052015"
"3006CD0076107","{""$date"":""2020-07-28T06:59:02.654Z""}","06052015"
"3006CD0076107","{""$date"":""2020-07-28T06:59:02.654Z""}","19062014"
"3006CD0076107","{""$date"":""2020-07-28T06:59:02.654Z""}","14062014"
"3006CD0076107","{""$date"":""2020-07-28T06:59:02.654Z""}","05042011"
"3006CD0076107","{""$date"":""2020-07-28T06:59:02.654Z""}","03082007"
"88155000023","{""$date"":""2020-07-28T06:59:02.217Z""}",
"51581001128","{""$date"":""2020-07-28T06:59:00.595Z""}",
"3054CD0291442","{""$date"":""2020-07-28T06:58:59.961Z""}","09072019"
"28104000298","{""$date"":""2020-07-28T06:58:59.396Z""}",
"28840001185","{""$date"":""2020-07-28T06:58:53.722Z""}","02072018"
"28840001185","{""$date"":""2020-07-28T06:58:53.722Z""}",
"42309001779","{""$date"":""2020-07-28T06:58:50.104Z""}",
"37797001465","{""$date"":""2020-07-28T06:58:49.934Z""}",
"76307000025","{""$date"":""2020-07-28T06:58:49.875Z""}",
"58881000782","{""$date"":""2020-07-28T06:58:47.987Z""}",
"36697002176","{""$date"":""2020-07-28T06:58:46.113Z""}",
"36697002176","{""$date"":""2020-07-28T06:58:46.113Z""}",
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","25102017"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","20062019"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","15032020"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","22022020"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","15022020"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","11022020"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","17012020"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","16012020"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","31122019"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","28122019"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","17122019"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","13122019"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","12122019"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","30112019"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","29112019"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","29112019"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","18112019"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","16112019"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","02112019"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","18102019"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","23092019"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","03092019"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","11072019"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","08072019"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","10062019"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","17052019"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","02052019"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","19042019"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","01042019"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","20032019"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","25022019"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","25102018"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","28082018"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","08082018"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","07082018"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","20092017"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}","22062016"
"88487000010","{""$date"":""2020-07-28T06:58:45.944Z""}",
"87433000055","{""$date"":""2020-07-28T06:58:45.443Z""}",
"78086000374","{""$date"":""2020-07-28T06:58:45.038Z""}","20082019"
"78086000374","{""$date"":""2020-07-28T06:58:45.038Z""}","31032018"
"78086000374","{""$date"":""2020-07-28T06:58:45.038Z""}","26022015"
"78086000374","{""$date"":""2020-07-28T06:58:45.038Z""}","22012015"
"78086000374","{""$date"":""2020-07-28T06:58:45.038Z""}",
"83491000043","{""$date"":""2020-07-28T06:58:43.952Z""}",
"3004CD0129020","{""$date"":""2020-07-28T06:58:42.918Z""}","25042008"
"3004CD0129020","{""$date"":""2020-07-28T06:58:42.918Z""}","24092019"
"3004CD0129020","{""$date"":""2020-07-28T06:58:42.918Z""}","15092019"
"3004CD0129020","{""$date"":""2020-07-28T06:58:42.918Z""}","26082019"
"3004CD0129020","{""$date"":""2020-07-28T06:58:42.918Z""}","11012019"
"3004CD0129020","{""$date"":""2020-07-28T06:58:42.918Z""}","08012019"
"3004CD0129020","{""$date"":""2020-07-28T06:58:42.918Z""}","31122018"
"3004CD0129020","{""$date"":""2020-07-28T06:58:42.918Z""}","23112018"
"3004CD0129020","{""$date"":""2020-07-28T06:58:42.918Z""}","07112018"
"3004CD0129020","{""$date"":""2020-07-28T06:58:42.918Z""}","07092018"
"3004CD0129020","{""$date"":""2020-07-28T06:58:42.918Z""}","17052018"
"3004CD0129020","{""$date"":""2020-07-28T06:58:42.918Z""}","18042018"
"3004CD0129020","{""$date"":""2020-07-28T06:58:42.918Z""}","07032018"
"3004CD0129020","{""$date"":""2020-07-28T06:58:42.918Z""}","17112017"
"3004CD0129020","{""$date"":""2020-07-28T06:58:42.918Z""}","15092017"
"3004CD0129020","{""$date"":""2020-07-28T06:58:42.918Z""}","15092017"
"3004CD0129020","{""$date"":""2020-07-28T06:58:42.918Z""}","25012017"
"3004CD0129020","{""$date"":""2020-07-28T06:58:42.918Z""}","06102016"
"3004CD0129020","{""$date"":""2020-07-28T06:58:42.918Z""}","26082016"
"3004CD0129020","{""$date"":""2020-07-28T06:58:42.918Z""}","31072012"
"3004CD0129020","{""$date"":""2020-07-28T06:58:42.918Z""}","25062012"
"3004CD0129020","{""$date"":""2020-07-28T06:58:42.918Z""}","10022011"
"3004CD0129020","{""$date"":""2020-07-28T06:58:42.918Z""}","03042003"
"3004CD0129020","{""$date"":""2020-07-28T06:58:42.918Z""}","19042001"
"702071420000423","{""$date"":""2020-07-28T06:58:41.526Z""}","13122018"
"702071420000423","{""$date"":""2020-07-28T06:58:41.526Z""}","12122018"
"702071420000423","{""$date"":""2020-07-28T06:58:41.526Z""}","15092019"
"702071420000423","{""$date"":""2020-07-28T06:58:41.526Z""}","29042018"
"702071420000423","{""$date"":""2020-07-28T06:58:41.526Z""}","06102017"
"702071420000423","{""$date"":""2020-07-28T06:58:41.526Z""}","27062017"
"702071420000423","{""$date"":""2020-07-28T06:58:41.526Z""}","24082016"
"702071420000423","{""$date"":""2020-07-28T06:58:41.526Z""}",
"3002CD0014594","{""$date"":""2020-07-28T06:58:41.272Z""}",
"3006CD0076098","{""$date"":""2020-07-28T06:58:40.809Z""}",
"77653000285","{""$date"":""2020-07-28T06:58:40.069Z""}",
"32974001352","{""$date"":""2020-07-28T06:58:39.790Z""}",
"32974001352","{""$date"":""2020-07-28T06:58:39.790Z""}",
"25395004649","{""$date"":""2020-07-28T06:58:37.955Z""}","18022020"
"25395004649","{""$date"":""2020-07-28T06:58:37.955Z""}",
"53042001611","{""$date"":""2020-07-28T06:58:37.310Z""}",
"3001CD0067996","{""$date"":""2020-07-28T06:58:37.129Z""}","30062016"
"44989004310","{""$date"":""2020-07-28T06:58:36.044Z""}",
"36404001627","{""$date"":""2020-07-28T06:58:31.331Z""}",
"64604000063","{""$date"":""2020-07-28T06:58:30.754Z""}",
"41558002197","{""$date"":""2020-07-28T06:58:29.986Z""}",
"80569000273","{""$date"":""2020-07-28T06:58:27.207Z""}",
"78671001177","{""$date"":""2020-07-28T06:58:23.530Z""}","10012018"
"78671001177","{""$date"":""2020-07-28T06:58:23.530Z""}","21102019"
"78671001177","{""$date"":""2020-07-28T06:58:23.530Z""}","25052019"
"78671001177","{""$date"":""2020-07-28T06:58:23.530Z""}","08092017"
"78671001177","{""$date"":""2020-07-28T06:58:23.530Z""}","24112011"
"78671001177","{""$date"":""2020-07-28T06:58:23.530Z""}",
"34450001693","{""$date"":""2020-07-28T06:58:22.944Z""}",
"44736000141","{""$date"":""2020-07-28T06:58:22.633Z""}",
"26690001122","{""$date"":""2020-07-28T06:58:22.490Z""}",
"62116000427","{""$date"":""2020-07-28T06:58:20.502Z""}",
"67886000368","{""$date"":""2020-07-28T06:58:19.353Z""}",
"73877000239","{""$date"":""2020-07-28T06:58:19.161Z""}",
"38993000552","{""$date"":""2020-07-28T06:58:19.030Z""}","10042019"
"38993000552","{""$date"":""2020-07-28T06:58:19.030Z""}","08022020"
"38993000552","{""$date"":""2020-07-28T06:58:19.030Z""}",
"3029CD0273209","{""$date"":""2020-07-28T06:58:17.836Z""}",
"81004000109","{""$date"":""2020-07-28T06:58:15.864Z""}",
"33633001482","{""$date"":""2020-07-28T06:58:15.428Z""}",
"47660001227","{""$date"":""2020-07-28T06:58:11.208Z""}",
"47660001227","{""$date"":""2020-07-28T06:58:11.208Z""}",
"3018CD0149505","{""$date"":""2020-07-28T06:58:11.162Z""}","29092017"
"3018CD0149505","{""$date"":""2020-07-28T06:58:11.162Z""}","15092018"
"3018CD0149505","{""$date"":""2020-07-28T06:58:11.162Z""}","21102015"
"3018CD0149505","{""$date"":""2020-07-28T06:58:11.162Z""}","21102015"
"3018CD0149505","{""$date"":""2020-07-28T06:58:11.162Z""}","26082013"
"3018CD0149505","{""$date"":""2020-07-28T06:58:11.162Z""}","18012013"
"3078CD0357280","{""$date"":""2020-07-28T06:58:10.444Z""}",
"3002CD0014598","{""$date"":""2020-07-28T06:58:10.431Z""}","19032020"
"3002CD0014598","{""$date"":""2020-07-28T06:58:10.431Z""}","18032020"
"3002CD0014598","{""$date"":""2020-07-28T06:58:10.431Z""}","30012020"
"3002CD0014598","{""$date"":""2020-07-28T06:58:10.431Z""}","05022019"
"3002CD0014598","{""$date"":""2020-07-28T06:58:10.431Z""}","06022018"
"3002CD0014598","{""$date"":""2020-07-28T06:58:10.431Z""}","02022017"
"80579000201","{""$date"":""2020-07-28T06:58:09.979Z""}",
"544761420001037","{""$date"":""2020-07-28T06:58:08.569Z""}","06012018"
"544761420001037","{""$date"":""2020-07-28T06:58:08.569Z""}","06112017"
"544761420001037","{""$date"":""2020-07-28T06:58:08.569Z""}","17072017"
"544761420001037","{""$date"":""2020-07-28T06:58:08.569Z""}","30062017"
"544761420001037","{""$date"":""2020-07-28T06:58:08.569Z""}","27022017"
